date,region,disease,cases
2019-09-15,Region IV-A (CALABARZON),Dengue,4920
2019-09-22,Region IV-A (CALABARZON),Dengue,3899
2019-09-29,Region IV-A (CALABARZON),Dengue,3424
2019-10-06,Region IV-A (CALABARZON),Dengue,2907
2019-10-13,Region IV-A (CALABARZON),Dengue,2690
2019-10-20,Region IV-A (CALABARZON),Dengue,2573
2019-10-27,Region IV-A (CALABARZON),Dengue,2195
2019-11-03,Region IV-A (CALABARZON),Dengue,1819
2019-11-10,Region IV-A (CALABARZON),Dengue,1548
2019-11-17,Region IV-A (CALABARZON),Dengue,1339
2019-11-24,Region IV-A (CALABARZON),Dengue,1193
2019-12-01,Region IV-A (CALABARZON),Dengue,1081
2019-12-08,Region IV-A (CALABARZON),Dengue,1066
2019-12-15,Region IV-A (CALABARZON),Dengue,865
2019-12-22,Region IV-A (CALABARZON),Dengue,1172
2019-12-29,Region IV-A (CALABARZON),Dengue,684
2020-01-05,Region IV-A (CALABARZON),Dengue,913
2020-01-12,Region IV-A (CALABARZON),Dengue,414
2020-01-19,Region IV-A (CALABARZON),Dengue,1052
2020-01-26,Region IV-A (CALABARZON),Dengue,796
2020-02-02,Region IV-A (CALABARZON),Dengue,822
2020-02-09,Region IV-A (CALABARZON),Dengue,775
2020-02-16,Region IV-A (CALABARZON),Dengue,532
2020-02-23,Region IV-A (CALABARZON),Dengue,452
2020-03-01,Region IV-A (CALABARZON),Dengue,420
2020-03-08,Region IV-A (CALABARZON),Dengue,384
2020-03-15,Region IV-A (CALABARZON),Dengue,357
2020-03-22,Region IV-A (CALABARZON),Dengue,229
2020-03-29,Region IV-A (CALABARZON),Dengue,114
2020-04-05,Region IV-A (CALABARZON),Dengue,50
2020-04-12,Region IV-A (CALABARZON),Dengue,32
2020-04-19,Region IV-A (CALABARZON),Dengue,42
2020-04-26,Region IV-A (CALABARZON),Dengue,27
2020-05-03,Region IV-A (CALABARZON),Dengue,19
2020-05-10,Region IV-A (CALABARZON),Dengue,12
2020-05-17,Region IV-A (CALABARZON),Dengue,9
2020-05-24,Region IV-A (CALABARZON),Dengue,29
2020-05-31,Region IV-A (CALABARZON),Dengue,8
2020-06-07,Region IV-A (CALABARZON),Dengue,22
2020-06-14,Region IV-A (CALABARZON),Dengue,19
2020-06-21,Region IV-A (CALABARZON),Dengue,28
2020-06-28,Region IV-A (CALABARZON),Dengue,36
2020-07-05,Region IV-A (CALABARZON),Dengue,50
2020-07-12,Region IV-A (CALABARZON),Dengue,39
2020-07-19,Region IV-A (CALABARZON),Dengue,62
2020-07-26,Region IV-A (CALABARZON),Dengue,61
2020-08-02,Region IV-A (CALABARZON),Dengue,50
2020-08-09,Region IV-A (CALABARZON),Dengue,67
2020-08-16,Region IV-A (CALABARZON),Dengue,45
2020-08-23,Region IV-A (CALABARZON),Dengue,78
2020-08-30,Region IV-A (CALABARZON),Dengue,51
2020-09-06,Region IV-A (CALABARZON),Dengue,61
2020-09-13,Region IV-A (CALABARZON),Dengue,44
2020-09-20,Region IV-A (CALABARZON),Dengue,73
2020-09-27,Region IV-A (CALABARZON),Dengue,53
2020-10-04,Region IV-A (CALABARZON),Dengue,68
2020-10-11,Region IV-A (CALABARZON),Dengue,72
2020-10-18,Region IV-A (CALABARZON),Dengue,94
2020-10-25,Region IV-A (CALABARZON),Dengue,91
2020-11-01,Region IV-A (CALABARZON),Dengue,83
2020-11-08,Region IV-A (CALABARZON),Dengue,97
2020-11-15,Region IV-A (CALABARZON),Dengue,117
2020-11-22,Region IV-A (CALABARZON),Dengue,123
2020-11-29,Region IV-A (CALABARZON),Dengue,122
2020-12-06,Region IV-A (CALABARZON),Dengue,123
2020-12-13,Region IV-A (CALABARZON),Dengue,125
2020-12-20,Region IV-A (CALABARZON),Dengue,137
2020-12-27,Region IV-A (CALABARZON),Dengue,142
2021-01-03,Region IV-A (CALABARZON),Dengue,79
2021-01-10,Region IV-A (CALABARZON),Dengue,69
2016-01-10,Region IV-B (MIMAROPA),Dengue,33
2016-01-17,Region IV-B (MIMAROPA),Dengue,52
2016-01-24,Region IV-B (MIMAROPA),Dengue,64
2016-01-31,Region IV-B (MIMAROPA),Dengue,54
2016-02-07,Region IV-B (MIMAROPA),Dengue,74
2016-02-14,Region IV-B (MIMAROPA),Dengue,49
2016-02-21,Region IV-B (MIMAROPA),Dengue,52
2016-02-28,Region IV-B (MIMAROPA),Dengue,44
2016-03-06,Region IV-B (MIMAROPA),Dengue,41
2016-03-13,Region IV-B (MIMAROPA),Dengue,52
2016-03-20,Region IV-B (MIMAROPA),Dengue,72
2016-03-27,Region IV-B (MIMAROPA),Dengue,46
2016-04-03,Region IV-B (MIMAROPA),Dengue,43
2016-04-10,Region IV-B (MIMAROPA),Dengue,43
2016-04-17,Region IV-B (MIMAROPA),Dengue,50
2016-04-24,Region IV-B (MIMAROPA),Dengue,45
2016-05-01,Region IV-B (MIMAROPA),Dengue,51
2016-05-08,Region IV-B (MIMAROPA),Dengue,35
2016-05-15,Region IV-B (MIMAROPA),Dengue,34
2016-05-22,Region IV-B (MIMAROPA),Dengue,42
2016-05-29,Region IV-B (MIMAROPA),Dengue,41
2016-06-05,Region IV-B (MIMAROPA),Dengue,51
2016-06-12,Region IV-B (MIMAROPA),Dengue,56
2016-06-19,Region IV-B (MIMAROPA),Dengue,71
2016-06-26,Region IV-B (MIMAROPA),Dengue,85
2016-07-03,Region IV-B (MIMAROPA),Dengue,97
2016-07-10,Region IV-B (MIMAROPA),Dengue,114
2016-07-17,Region IV-B (MIMAROPA),Dengue,161
2016-07-24,Region IV-B (MIMAROPA),Dengue,193
2016-07-31,Region IV-B (MIMAROPA),Dengue,170
2016-08-07,Region IV-B (MIMAROPA),Dengue,222
2016-08-14,Region IV-B (MIMAROPA),Dengue,178
2016-08-21,Region IV-B (MIMAROPA),Dengue,166
2016-08-28,Region IV-B (MIMAROPA),Dengue,212
2016-09-04,Region IV-B (MIMAROPA),Dengue,166
2016-09-11,Region IV-B (MIMAROPA),Dengue,91
2016-09-18,Region IV-B (MIMAROPA),Dengue,101
2016-09-25,Region IV-B (MIMAROPA),Dengue,111
2016-10-02,Region IV-B (MIMAROPA),Dengue,98
2016-10-09,Region IV-B (MIMAROPA),Dengue,87
2016-10-16,Region IV-B (MIMAROPA),Dengue,77
2016-10-23,Region IV-B (MIMAROPA),Dengue,66
2016-10-30,Region IV-B (MIMAROPA),Dengue,60
2016-11-06,Region IV-B (MIMAROPA),Dengue,57
2016-11-13,Region IV-B (MIMAROPA),Dengue,48
2016-11-20,Region IV-B (MIMAROPA),Dengue,69
2016-11-27,Region IV-B (MIMAROPA),Dengue,40
2016-12-04,Region IV-B (MIMAROPA),Dengue,37
2016-12-11,Region IV-B (MIMAROPA),Dengue,35
2016-12-18,Region IV-B (MIMAROPA),Dengue,33
2016-12-25,Region IV-B (MIMAROPA),Dengue,30
2017-01-01,Region IV-B (MIMAROPA),Dengue,37
2017-01-08,Region IV-B (MIMAROPA),Dengue,30
2017-01-15,Region IV-B (MIMAROPA),Dengue,47
2017-01-22,Region IV-B (MIMAROPA),Dengue,48
2017-01-29,Region IV-B (MIMAROPA),Dengue,81
2017-02-05,Region IV-B (MIMAROPA),Dengue,92
2017-02-12,Region IV-B (MIMAROPA),Dengue,64
2017-02-19,Region IV-B (MIMAROPA),Dengue,50
2017-02-26,Region IV-B (MIMAROPA),Dengue,49
2017-03-05,Region IV-B (MIMAROPA),Dengue,38
2017-03-12,Region IV-B (MIMAROPA),Dengue,56
2017-03-19,Region IV-B (MIMAROPA),Dengue,31
2017-03-26,Region IV-B (MIMAROPA),Dengue,22
2017-04-02,Region IV-B (MIMAROPA),Dengue,23
2017-04-09,Region IV-B (MIMAROPA),Dengue,12
2017-04-16,Region IV-B (MIMAROPA),Dengue,14
2017-04-23,Region IV-B (MIMAROPA),Dengue,14
2017-04-30,Region IV-B (MIMAROPA),Dengue,6
2017-05-07,Region IV-B (MIMAROPA),Dengue,25
2017-05-14,Region IV-B (MIMAROPA),Dengue,16
2017-05-21,Region IV-B (MIMAROPA),Dengue,27
2017-05-28,Region IV-B (MIMAROPA),Dengue,26
2017-06-04,Region IV-B (MIMAROPA),Dengue,27
2017-06-11,Region IV-B (MIMAROPA),Dengue,52
2017-06-18,Region IV-B (MIMAROPA),Dengue,64
2017-06-25,Region IV-B (MIMAROPA),Dengue,89
2017-07-02,Region IV-B (MIMAROPA),Dengue,46
2017-07-09,Region IV-B (MIMAROPA),Dengue,76
2017-07-16,Region IV-B (MIMAROPA),Dengue,70
2017-07-23,Region IV-B (MIMAROPA),Dengue,95
2017-07-30,Region IV-B (MIMAROPA),Dengue,106
2017-08-06,Region IV-B (MIMAROPA),Dengue,95
2017-08-13,Region IV-B (MIMAROPA),Dengue,120
2017-08-20,Region IV-B (MIMAROPA),Dengue,102
2017-08-27,Region IV-B (MIMAROPA),Dengue,95
2017-09-03,Region IV-B (MIMAROPA),Dengue,70
2017-09-10,Region IV-B (MIMAROPA),Dengue,86
2017-09-17,Region IV-B (MIMAROPA),Dengue,74
2017-09-24,Region IV-B (MIMAROPA),Dengue,56
2017-10-01,Region IV-B (MIMAROPA),Dengue,66
2017-10-08,Region IV-B (MIMAROPA),Dengue,51
2017-10-15,Region IV-B (MIMAROPA),Dengue,40
2017-10-22,Region IV-B (MIMAROPA),Dengue,43
2017-10-29,Region IV-B (MIMAROPA),Dengue,47
2017-11-05,Region IV-B (MIMAROPA),Dengue,46
2017-11-12,Region IV-B (MIMAROPA),Dengue,35
2017-11-19,Region IV-B (MIMAROPA),Dengue,58
2017-11-26,Region IV-B (MIMAROPA),Dengue,64
2017-12-03,Region IV-B (MIMAROPA),Dengue,66
2017-12-10,Region IV-B (MIMAROPA),Dengue,36
2017-12-17,Region IV-B (MIMAROPA),Dengue,30
2017-12-24,Region IV-B (MIMAROPA),Dengue,26
2017-12-31,Region IV-B (MIMAROPA),Dengue,31
2018-01-07,Region IV-B (MIMAROPA),Dengue,27
2018-01-14,Region IV-B (MIMAROPA),Dengue,72
2018-01-21,Region IV-B (MIMAROPA),Dengue,64
2018-01-28,Region IV-B (MIMAROPA),Dengue,51
2018-02-04,Region IV-B (MIMAROPA),Dengue,76
2018-02-11,Region IV-B (MIMAROPA),Dengue,104
2018-02-18,Region IV-B (MIMAROPA),Dengue,50
2018-02-25,Region IV-B (MIMAROPA),Dengue,47
2018-03-04,Region IV-B (MIMAROPA),Dengue,52
2018-03-11,Region IV-B (MIMAROPA),Dengue,58
2018-03-18,Region IV-B (MIMAROPA),Dengue,50
2018-03-25,Region IV-B (MIMAROPA),Dengue,43
2018-04-01,Region IV-B (MIMAROPA),Dengue,43
2018-04-08,Region IV-B (MIMAROPA),Dengue,50
2018-04-15,Region IV-B (MIMAROPA),Dengue,28
2018-04-22,Region IV-B (MIMAROPA),Dengue,40
2018-04-29,Region IV-B (MIMAROPA),Dengue,37
2018-05-06,Region IV-B (MIMAROPA),Dengue,45
2018-05-13,Region IV-B (MIMAROPA),Dengue,61
2018-05-20,Region IV-B (MIMAROPA),Dengue,58
2018-05-27,Region IV-B (MIMAROPA),Dengue,74
2018-06-03,Region IV-B (MIMAROPA),Dengue,74
2018-06-10,Region IV-B (MIMAROPA),Dengue,103
2018-06-17,Region IV-B (MIMAROPA),Dengue,140
2018-06-24,Region IV-B (MIMAROPA),Dengue,154
2018-07-01,Region IV-B (MIMAROPA),Dengue,212
2018-07-08,Region IV-B (MIMAROPA),Dengue,560
2018-07-15,Region IV-B (MIMAROPA),Dengue,257
2018-07-22,Region IV-B (MIMAROPA),Dengue,293
2018-07-29,Region IV-B (MIMAROPA),Dengue,328
2018-08-05,Region IV-B (MIMAROPA),Dengue,362
2018-08-12,Region IV-B (MIMAROPA),Dengue,399
2018-08-19,Region IV-B (MIMAROPA),Dengue,380
2018-08-26,Region IV-B (MIMAROPA),Dengue,348
2018-09-02,Region IV-B (MIMAROPA),Dengue,374
2018-09-09,Region IV-B (MIMAROPA),Dengue,377
2018-09-16,Region IV-B (MIMAROPA),Dengue,302
2018-09-23,Region IV-B (MIMAROPA),Dengue,308
2018-09-30,Region IV-B (MIMAROPA),Dengue,221
2018-10-07,Region IV-B (MIMAROPA),Dengue,177
2018-10-14,Region IV-B (MIMAROPA),Dengue,183
2018-10-21,Region IV-B (MIMAROPA),Dengue,155
2018-10-28,Region IV-B (MIMAROPA),Dengue,122
2018-11-04,Region IV-B (MIMAROPA),Dengue,129
2018-11-11,Region IV-B (MIMAROPA),Dengue,121
2018-11-18,Region IV-B (MIMAROPA),Dengue,98
2018-11-25,Region IV-B (MIMAROPA),Dengue,122
2018-12-02,Region IV-B (MIMAROPA),Dengue,102
2018-12-09,Region IV-B (MIMAROPA),Dengue,139
2018-12-16,Region IV-B (MIMAROPA),Dengue,144
2018-12-23,Region IV-B (MIMAROPA),Dengue,99
2018-12-30,Region IV-B (MIMAROPA),Dengue,106
2019-01-06,Region IV-B (MIMAROPA),Dengue,0
2019-01-13,Region IV-B (MIMAROPA),Dengue,47
2019-01-20,Region IV-B (MIMAROPA),Dengue,194
2019-01-27,Region IV-B (MIMAROPA),Dengue,194
2019-02-03,Region IV-B (MIMAROPA),Dengue,166
2019-02-10,Region IV-B (MIMAROPA),Dengue,179
2019-02-17,Region IV-B (MIMAROPA),Dengue,158
2019-02-24,Region IV-B (MIMAROPA),Dengue,207
2019-03-03,Region IV-B (MIMAROPA),Dengue,176
2019-03-10,Region IV-B (MIMAROPA),Dengue,180
2019-03-17,Region IV-B (MIMAROPA),Dengue,134
2019-03-24,Region IV-B (MIMAROPA),Dengue,181
2019-03-31,Region IV-B (MIMAROPA),Dengue,128
2019-04-07,Region IV-B (MIMAROPA),Dengue,116
2019-04-14,Region IV-B (MIMAROPA),Dengue,98
2019-04-21,Region IV-B (MIMAROPA),Dengue,84
2019-04-28,Region IV-B (MIMAROPA),Dengue,66
2019-05-05,Region IV-B (MIMAROPA),Dengue,45
2019-05-12,Region IV-B (MIMAROPA),Dengue,50
2019-05-19,Region IV-B (MIMAROPA),Dengue,81
2019-05-26,Region IV-B (MIMAROPA),Dengue,72
2019-06-02,Region IV-B (MIMAROPA),Dengue,73
2019-06-09,Region IV-B (MIMAROPA),Dengue,75
2019-06-16,Region IV-B (MIMAROPA),Dengue,110
2019-06-23,Region IV-B (MIMAROPA),Dengue,153
2019-06-30,Region IV-B (MIMAROPA),Dengue,530
2019-07-07,Region IV-B (MIMAROPA),Dengue,257
2019-07-14,Region IV-B (MIMAROPA),Dengue,468
2019-07-21,Region IV-B (MIMAROPA),Dengue,505
2019-07-28,Region IV-B (MIMAROPA),Dengue,398
2019-08-04,Region IV-B (MIMAROPA),Dengue,567
2019-08-11,Region IV-B (MIMAROPA),Dengue,603
2019-08-18,Region IV-B (MIMAROPA),Dengue,521
2019-08-25,Region IV-B (MIMAROPA),Dengue,434
2019-09-01,Region IV-B (MIMAROPA),Dengue,450
2019-09-08,Region IV-B (MIMAROPA),Dengue,370
2019-09-15,Region IV-B (MIMAROPA),Dengue,486
2019-09-22,Region IV-B (MIMAROPA),Dengue,391
2019-09-29,Region IV-B (MIMAROPA),Dengue,298
2019-10-06,Region IV-B (MIMAROPA),Dengue,207
2019-10-13,Region IV-B (MIMAROPA),Dengue,157
2019-10-20,Region IV-B (MIMAROPA),Dengue,209
2019-10-27,Region IV-B (MIMAROPA),Dengue,137
2019-11-03,Region IV-B (MIMAROPA),Dengue,150
2019-11-10,Region IV-B (MIMAROPA),Dengue,147
2019-11-17,Region IV-B (MIMAROPA),Dengue,228
2019-11-24,Region IV-B (MIMAROPA),Dengue,91
2019-12-01,Region IV-B (MIMAROPA),Dengue,115
2019-12-08,Region IV-B (MIMAROPA),Dengue,87
2019-12-15,Region IV-B (MIMAROPA),Dengue,96
2019-12-22,Region IV-B (MIMAROPA),Dengue,65
2019-12-29,Region IV-B (MIMAROPA),Dengue,50
2020-01-05,Region IV-B (MIMAROPA),Dengue,1
2020-01-12,Region IV-B (MIMAROPA),Dengue,29
2020-01-19,Region IV-B (MIMAROPA),Dengue,164
2020-01-26,Region IV-B (MIMAROPA),Dengue,126
2020-02-02,Region IV-B (MIMAROPA),Dengue,131
2020-02-09,Region IV-B (MIMAROPA),Dengue,164
2020-02-16,Region IV-B (MIMAROPA),Dengue,178
2020-02-23,Region IV-B (MIMAROPA),Dengue,134
2020-03-01,Region IV-B (MIMAROPA),Dengue,145
2020-03-08,Region IV-B (MIMAROPA),Dengue,112
2020-03-15,Region IV-B (MIMAROPA),Dengue,135
2020-03-22,Region IV-B (MIMAROPA),Dengue,102
2020-03-29,Region IV-B (MIMAROPA),Dengue,43
2020-04-05,Region IV-B (MIMAROPA),Dengue,24
2020-04-12,Region IV-B (MIMAROPA),Dengue,22
2020-04-19,Region IV-B (MIMAROPA),Dengue,14
2020-04-26,Region IV-B (MIMAROPA),Dengue,17
2020-05-03,Region IV-B (MIMAROPA),Dengue,13
2020-05-10,Region IV-B (MIMAROPA),Dengue,14
2020-05-17,Region IV-B (MIMAROPA),Dengue,29
2020-05-24,Region IV-B (MIMAROPA),Dengue,32
2020-05-31,Region IV-B (MIMAROPA),Dengue,23
2020-06-07,Region IV-B (MIMAROPA),Dengue,37
2020-06-14,Region IV-B (MIMAROPA),Dengue,35
2020-06-21,Region IV-B (MIMAROPA),Dengue,48
2020-06-28,Region IV-B (MIMAROPA),Dengue,76
2020-07-05,Region IV-B (MIMAROPA),Dengue,82
2020-07-12,Region IV-B (MIMAROPA),Dengue,87
2020-07-19,Region IV-B (MIMAROPA),Dengue,140
2020-07-26,Region IV-B (MIMAROPA),Dengue,158
2020-08-02,Region IV-B (MIMAROPA),Dengue,248
2020-08-09,Region IV-B (MIMAROPA),Dengue,226
2020-08-16,Region IV-B (MIMAROPA),Dengue,230
2020-08-23,Region IV-B (MIMAROPA),Dengue,215
2020-08-30,Region IV-B (MIMAROPA),Dengue,129
2020-09-06,Region IV-B (MIMAROPA),Dengue,175
2020-09-13,Region IV-B (MIMAROPA),Dengue,186
2020-09-20,Region IV-B (MIMAROPA),Dengue,167
2020-09-27,Region IV-B (MIMAROPA),Dengue,166
2020-10-04,Region IV-B (MIMAROPA),Dengue,107
2020-10-11,Region IV-B (MIMAROPA),Dengue,122
2020-10-18,Region IV-B (MIMAROPA),Dengue,122
2020-10-25,Region IV-B (MIMAROPA),Dengue,87
2020-11-01,Region IV-B (MIMAROPA),Dengue,100
2020-11-08,Region IV-B (MIMAROPA),Dengue,66
2020-11-15,Region IV-B (MIMAROPA),Dengue,66
2020-11-22,Region IV-B (MIMAROPA),Dengue,69
2020-11-29,Region IV-B (MIMAROPA),Dengue,89
2020-12-06,Region IV-B (MIMAROPA),Dengue,68
2020-12-13,Region IV-B (MIMAROPA),Dengue,46
2020-12-20,Region IV-B (MIMAROPA),Dengue,43
2020-12-27,Region IV-B (MIMAROPA),Dengue,35
2021-01-03,Region IV-B (MIMAROPA),Dengue,29
2021-01-10,Region IV-B (MIMAROPA),Dengue,9
2016-01-10,Region IX (Zamboanga Peninsula),Dengue,207
2016-01-17,Region IX (Zamboanga Peninsula),Dengue,124
2016-01-24,Region IX (Zamboanga Peninsula),Dengue,130
2016-01-31,Region IX (Zamboanga Peninsula),Dengue,135
2016-02-07,Region IX (Zamboanga Peninsula),Dengue,115
2016-02-14,Region IX (Zamboanga Peninsula),Dengue,123
2016-02-21,Region IX (Zamboanga Peninsula),Dengue,100
2016-02-28,Region IX (Zamboanga Peninsula),Dengue,94
2016-03-06,Region IX (Zamboanga Peninsula),Dengue,97
2016-03-13,Region IX (Zamboanga Peninsula),Dengue,121
2016-03-20,Region IX (Zamboanga Peninsula),Dengue,102
2016-03-27,Region IX (Zamboanga Peninsula),Dengue,94
2016-04-03,Region IX (Zamboanga Peninsula),Dengue,64
2016-04-10,Region IX (Zamboanga Peninsula),Dengue,70
2016-04-17,Region IX (Zamboanga Peninsula),Dengue,78
2016-04-24,Region IX (Zamboanga Peninsula),Dengue,74
2016-05-01,Region IX (Zamboanga Peninsula),Dengue,80
2016-05-08,Region IX (Zamboanga Peninsula),Dengue,68
2016-05-15,Region IX (Zamboanga Peninsula),Dengue,99
2016-05-22,Region IX (Zamboanga Peninsula),Dengue,107
2016-05-29,Region IX (Zamboanga Peninsula),Dengue,97
2016-06-05,Region IX (Zamboanga Peninsula),Dengue,161
2016-06-12,Region IX (Zamboanga Peninsula),Dengue,133
2016-06-19,Region IX (Zamboanga Peninsula),Dengue,169
2016-06-26,Region IX (Zamboanga Peninsula),Dengue,178
2016-07-03,Region IX (Zamboanga Peninsula),Dengue,160
2016-07-10,Region IX (Zamboanga Peninsula),Dengue,191
2016-07-17,Region IX (Zamboanga Peninsula),Dengue,179
2016-07-24,Region IX (Zamboanga Peninsula),Dengue,206
2016-07-31,Region IX (Zamboanga Peninsula),Dengue,289
2016-08-07,Region IX (Zamboanga Peninsula),Dengue,290
2016-08-14,Region IX (Zamboanga Peninsula),Dengue,283
2016-08-21,Region IX (Zamboanga Peninsula),Dengue,248
2016-08-28,Region IX (Zamboanga Peninsula),Dengue,195
2016-09-04,Region IX (Zamboanga Peninsula),Dengue,215
2016-09-11,Region IX (Zamboanga Peninsula),Dengue,176
2016-09-18,Region IX (Zamboanga Peninsula),Dengue,140
2016-09-25,Region IX (Zamboanga Peninsula),Dengue,162
2016-10-02,Region IX (Zamboanga Peninsula),Dengue,159
2016-10-09,Region IX (Zamboanga Peninsula),Dengue,123
2016-10-16,Region IX (Zamboanga Peninsula),Dengue,139
2016-10-23,Region IX (Zamboanga Peninsula),Dengue,132
2016-10-30,Region IX (Zamboanga Peninsula),Dengue,137
2016-11-06,Region IX (Zamboanga Peninsula),Dengue,131
2016-11-13,Region IX (Zamboanga Peninsula),Dengue,139
2016-11-20,Region IX (Zamboanga Peninsula),Dengue,117
2016-11-27,Region IX (Zamboanga Peninsula),Dengue,133
2016-12-04,Region IX (Zamboanga Peninsula),Dengue,142
2016-12-11,Region IX (Zamboanga Peninsula),Dengue,118
2016-12-18,Region IX (Zamboanga Peninsula),Dengue,110
2016-12-25,Region IX (Zamboanga Peninsula),Dengue,81
2017-01-01,Region IX (Zamboanga Peninsula),Dengue,63
2017-01-08,Region IX (Zamboanga Peninsula),Dengue,107
2017-01-15,Region IX (Zamboanga Peninsula),Dengue,128
2017-01-22,Region IX (Zamboanga Peninsula),Dengue,109
2017-01-29,Region IX (Zamboanga Peninsula),Dengue,120
2017-02-05,Region IX (Zamboanga Peninsula),Dengue,112
2017-02-12,Region IX (Zamboanga Peninsula),Dengue,106
2017-02-19,Region IX (Zamboanga Peninsula),Dengue,105
2017-02-26,Region IX (Zamboanga Peninsula),Dengue,81
2017-03-05,Region IX (Zamboanga Peninsula),Dengue,83
2017-03-12,Region IX (Zamboanga Peninsula),Dengue,58
2017-03-19,Region IX (Zamboanga Peninsula),Dengue,51
2017-03-26,Region IX (Zamboanga Peninsula),Dengue,69
2017-04-02,Region IX (Zamboanga Peninsula),Dengue,66
2017-04-09,Region IX (Zamboanga Peninsula),Dengue,54
2017-04-16,Region IX (Zamboanga Peninsula),Dengue,52
2017-04-23,Region IX (Zamboanga Peninsula),Dengue,61
2017-04-30,Region IX (Zamboanga Peninsula),Dengue,58
2017-05-07,Region IX (Zamboanga Peninsula),Dengue,62
2017-05-14,Region IX (Zamboanga Peninsula),Dengue,72
2017-05-21,Region IX (Zamboanga Peninsula),Dengue,84
2017-05-28,Region IX (Zamboanga Peninsula),Dengue,75
2017-06-04,Region IX (Zamboanga Peninsula),Dengue,89
2017-06-11,Region IX (Zamboanga Peninsula),Dengue,108
2017-06-18,Region IX (Zamboanga Peninsula),Dengue,137
2017-06-25,Region IX (Zamboanga Peninsula),Dengue,187
2017-07-02,Region IX (Zamboanga Peninsula),Dengue,229
2017-07-09,Region IX (Zamboanga Peninsula),Dengue,190
2017-07-16,Region IX (Zamboanga Peninsula),Dengue,128
2017-07-23,Region IX (Zamboanga Peninsula),Dengue,159
2017-07-30,Region IX (Zamboanga Peninsula),Dengue,176
2017-08-06,Region IX (Zamboanga Peninsula),Dengue,120
2017-08-13,Region IX (Zamboanga Peninsula),Dengue,114
2017-08-20,Region IX (Zamboanga Peninsula),Dengue,110
2017-08-27,Region IX (Zamboanga Peninsula),Dengue,124
2017-09-03,Region IX (Zamboanga Peninsula),Dengue,2
