Year,Month,Morbidity Weel,Region,Cases,Deaths
2025,11,44,REGION VII (CENTRAL VISAYAS),33,0
2025,11,44,REGION VIII (EASTERN VISAYAS),1,0
2025,11,44,REGION X (NORTHERN MINDANAO),26,0
2025,11,44,REGION XI (DAVAO REGION),37,0
2025,11,44,REGION XII (SOCCSKSARGEN),14,0
2025,11,44,REGION XIII (CARAGA),5,0
2025,11,45,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),58,0
2025,11,45,CORDILLERA ADMINISTRATIVE REGION (CAR),194,0
2025,11,45,MIMAROPA REGION,227,0
2025,11,45,NATIONAL CAPITAL REGION (NCR),174,2
2025,11,45,NEGROS ISLAND REGION (NIR),55,0
2025,11,45,REGION I (ILOCOS REGION),140,1
2025,11,45,REGION II (CAGAYAN VALLEY),63,0
2025,11,45,REGION III (CENTRAL LUZON),1143,3
2025,11,45,REGION IV-A (CALABARZON),550,2
2025,11,45,REGION IX (ZAMBOANGA PENINSULA),33,0
2025,11,45,REGION V (BICOL REGION),33,0
2025,11,45,REGION VI (WESTERN VISAYAS),208,0
2025,11,45,REGION VII (CENTRAL VISAYAS),149,0
2025,11,45,REGION VIII (EASTERN VISAYAS),5,0
2025,11,45,REGION X (NORTHERN MINDANAO),80,1
2025,11,45,REGION XI (DAVAO REGION),145,1
2025,11,45,REGION XII (SOCCSKSARGEN),28,0
2025,11,45,REGION XIII (CARAGA),49,0
2025,11,46,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),39,1
2025,11,46,CORDILLERA ADMINISTRATIVE REGION (CAR),150,0
2025,11,46,MIMAROPA REGION,221,2
2025,11,46,NATIONAL CAPITAL REGION (NCR),140,1
2025,11,46,NEGROS ISLAND REGION (NIR),61,0
2025,11,46,REGION I (ILOCOS REGION),188,0
2025,11,46,REGION II (CAGAYAN VALLEY),57,0
2025,11,46,REGION III (CENTRAL LUZON),1421,11
2025,11,46,REGION IV-A (CALABARZON),513,4
2025,11,46,REGION IX (ZAMBOANGA PENINSULA),35,0
2025,11,46,REGION V (BICOL REGION),48,0
2025,11,46,REGION VI (WESTERN VISAYAS),153,0
2025,11,46,REGION VII (CENTRAL VISAYAS),129,1
2025,11,46,REGION VIII (EASTERN VISAYAS),10,0
2025,11,46,REGION X (NORTHERN MINDANAO),105,1
2025,11,46,REGION XI (DAVAO REGION),110,0
2025,11,46,REGION XII (SOCCSKSARGEN),37,0
2025,11,46,REGION XIII (CARAGA),74,0
2025,11,47,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),45,3
2025,11,47,CORDILLERA ADMINISTRATIVE REGION (CAR),137,0
2025,11,47,MIMAROPA REGION,269,0
2025,11,47,NATIONAL CAPITAL REGION (NCR),151,0
2025,11,47,NEGROS ISLAND REGION (NIR),71,0
2025,11,47,REGION I (ILOCOS REGION),226,2
2025,11,47,REGION II (CAGAYAN VALLEY),70,0
2025,11,47,REGION III (CENTRAL LUZON),1696,3
2025,11,47,REGION IV-A (CALABARZON),493,6
2025,11,47,REGION IX (ZAMBOANGA PENINSULA),90,0
2025,11,47,REGION V (BICOL REGION),34,0
2025,11,47,REGION VI (WESTERN VISAYAS),103,0
2025,11,47,REGION VII (CENTRAL VISAYAS),100,0
2025,11,47,REGION VIII (EASTERN VISAYAS),4,0
2025,11,47,REGION X (NORTHERN MINDANAO),106,0
2025,11,47,REGION XI (DAVAO REGION),92,0
2025,11,47,REGION XII (SOCCSKSARGEN),53,0
2025,11,47,REGION XIII (CARAGA),40,0
2025,11,48,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),49,0
2025,11,48,CORDILLERA ADMINISTRATIVE REGION (CAR),109,0
2025,11,48,MIMAROPA REGION,249,1
2025,11,48,NATIONAL CAPITAL REGION (NCR),126,2
2025,11,48,NEGROS ISLAND REGION (NIR),54,0
2025,11,48,REGION I (ILOCOS REGION),194,0
2025,11,48,REGION II (CAGAYAN VALLEY),56,0
2025,11,48,REGION III (CENTRAL LUZON),1483,2
2025,11,48,REGION IV-A (CALABARZON),507,3
2025,11,48,REGION IX (ZAMBOANGA PENINSULA),49,0
2025,11,48,REGION V (BICOL REGION),32,0
2025,11,48,REGION VI (WESTERN VISAYAS),95,0
2025,11,48,REGION VII (CENTRAL VISAYAS),83,0
2025,11,48,REGION VIII (EASTERN VISAYAS),5,0
2025,11,48,REGION X (NORTHERN MINDANAO),66,1
2025,11,48,REGION XI (DAVAO REGION),141,0
2025,11,48,REGION XII (SOCCSKSARGEN),62,0
2025,11,48,REGION XIII (CARAGA),32,0
2025,11,49,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),4,0
2025,11,49,CORDILLERA ADMINISTRATIVE REGION (CAR),23,0
2025,11,49,MIMAROPA REGION,37,0
2025,11,49,NATIONAL CAPITAL REGION (NCR),26,0
2025,11,49,NEGROS ISLAND REGION (NIR),8,0
2025,11,49,REGION I (ILOCOS REGION),34,0
2025,11,49,REGION II (CAGAYAN VALLEY),14,0
2025,11,49,REGION III (CENTRAL LUZON),280,0
2025,11,49,REGION IV-A (CALABARZON),76,0
2025,11,49,REGION IX (ZAMBOANGA PENINSULA),11,0
2025,11,49,REGION V (BICOL REGION),4,0
2025,11,49,REGION VI (WESTERN VISAYAS),11,0
2025,11,49,REGION VII (CENTRAL VISAYAS),14,0
2025,11,49,REGION VIII (EASTERN VISAYAS),1,0
2025,11,49,REGION X (NORTHERN MINDANAO),13,0
2025,11,49,REGION XI (DAVAO REGION),30,0
2025,11,49,REGION XII (SOCCSKSARGEN),10,0
2025,11,49,REGION XIII (CARAGA),7,0
2025,12,49,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),53,0
2025,12,49,CORDILLERA ADMINISTRATIVE REGION (CAR),95,0
2025,12,49,MIMAROPA REGION,130,1
2025,12,49,NATIONAL CAPITAL REGION (NCR),127,0
2025,12,49,NEGROS ISLAND REGION (NIR),53,0
2025,12,49,REGION I (ILOCOS REGION),187,1
2025,12,49,REGION II (CAGAYAN VALLEY),34,0
2025,12,49,REGION III (CENTRAL LUZON),1465,6
2025,12,49,REGION IV-A (CALABARZON),386,2
2025,12,49,REGION IX (ZAMBOANGA PENINSULA),38,0
2025,12,49,REGION V (BICOL REGION),25,0
2025,12,49,REGION VI (WESTERN VISAYAS),66,0
2025,12,49,REGION VII (CENTRAL VISAYAS),98,1
2025,12,49,REGION VIII (EASTERN VISAYAS),5,0
2025,12,49,REGION X (NORTHERN MINDANAO),88,0
2025,12,49,REGION XI (DAVAO REGION),106,1
2025,12,49,REGION XII (SOCCSKSARGEN),30,0
2025,12,49,REGION XIII (CARAGA),29,0
2025,12,50,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),51,2
2025,12,50,CORDILLERA ADMINISTRATIVE REGION (CAR),86,0
2025,12,50,MIMAROPA REGION,152,1
2025,12,50,NATIONAL CAPITAL REGION (NCR),130,1
2025,12,50,NEGROS ISLAND REGION (NIR),56,0
2025,12,50,REGION I (ILOCOS REGION),141,1
2025,12,50,REGION II (CAGAYAN VALLEY),35,0
2025,12,50,REGION III (CENTRAL LUZON),1427,3
2025,12,50,REGION IV-A (CALABARZON),438,1
2025,12,50,REGION IX (ZAMBOANGA PENINSULA),40,0
2025,12,50,REGION V (BICOL REGION),27,0
2025,12,50,REGION VI (WESTERN VISAYAS),78,1
2025,12,50,REGION VII (CENTRAL VISAYAS),121,0
2025,12,50,REGION VIII (EASTERN VISAYAS),4,0
2025,12,50,REGION X (NORTHERN MINDANAO),88,0
2025,12,50,REGION XI (DAVAO REGION),65,0
2025,12,50,REGION XII (SOCCSKSARGEN),30,1
2025,12,50,REGION XIII (CARAGA),28,0
2025,12,51,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),48,2
2025,12,51,CORDILLERA ADMINISTRATIVE REGION (CAR),59,1
2025,12,51,MIMAROPA REGION,150,1
2025,12,51,NATIONAL CAPITAL REGION (NCR),113,0
2025,12,51,NEGROS ISLAND REGION (NIR),66,0
2025,12,51,REGION I (ILOCOS REGION),141,1
2025,12,51,REGION II (CAGAYAN VALLEY),33,0
2025,12,51,REGION III (CENTRAL LUZON),1047,1
2025,12,51,REGION IV-A (CALABARZON),394,1
2025,12,51,REGION IX (ZAMBOANGA PENINSULA),55,2
2025,12,51,REGION V (BICOL REGION),23,0
2025,12,51,REGION VI (WESTERN VISAYAS),54,0
2025,12,51,REGION VII (CENTRAL VISAYAS),116,0
2025,12,51,REGION VIII (EASTERN VISAYAS),4,0
2025,12,51,REGION X (NORTHERN MINDANAO),88,0
2025,12,51,REGION XI (DAVAO REGION),10,1
2025,12,51,REGION XII (SOCCSKSARGEN),17,0
2025,12,51,REGION XIII (CARAGA),31,0
2025,12,52,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),26,0
2025,12,52,CORDILLERA ADMINISTRATIVE REGION (CAR),75,0
2025,12,52,MIMAROPA REGION,107,0
2025,12,52,NATIONAL CAPITAL REGION (NCR),95,0
2025,12,52,NEGROS ISLAND REGION (NIR),64,0
2025,12,52,REGION I (ILOCOS REGION),183,0
2025,12,52,REGION II (CAGAYAN VALLEY),36,0
2025,12,52,REGION III (CENTRAL LUZON),460,1
2025,12,52,REGION IV-A (CALABARZON),359,1
2025,12,52,REGION IX (ZAMBOANGA PENINSULA),64,0
2025,12,52,REGION V (BICOL REGION),23,0
2025,12,52,REGION VI (WESTERN VISAYAS),27,0
2025,12,52,REGION VII (CENTRAL VISAYAS),90,1
2025,12,52,REGION VIII (EASTERN VISAYAS),3,0
2025,12,52,REGION X (NORTHERN MINDANAO),72,0
2025,12,52,REGION XI (DAVAO REGION),58,1
2025,12,52,REGION XII (SOCCSKSARGEN),16,0
2025,12,52,REGION XIII (CARAGA),27,0
2025,12,53,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),18,0
2025,12,53,CORDILLERA ADMINISTRATIVE REGION (CAR),43,0
2025,12,53,MIMAROPA REGION,64,0
2025,12,53,NATIONAL CAPITAL REGION (NCR),83,1
2025,12,53,NEGROS ISLAND REGION (NIR),34,0
2025,12,53,REGION I (ILOCOS REGION),106,0
2025,12,53,REGION II (CAGAYAN VALLEY),57,0
2025,12,53,REGION III (CENTRAL LUZON),341,2
2025,12,53,REGION IV-A (CALABARZON),208,1
2025,12,53,REGION IX (ZAMBOANGA PENINSULA),49,3
2025,12,53,REGION V (BICOL REGION),17,0
2025,12,53,REGION VI (WESTERN VISAYAS),21,0
2025,12,53,REGION VII (CENTRAL VISAYAS),50,0
2025,12,53,REGION VIII (EASTERN VISAYAS),2,0
2025,12,53,REGION X (NORTHERN MINDANAO),40,0
2025,12,53,REGION XI (DAVAO REGION),36,0
2025,12,53,REGION XII (SOCCSKSARGEN),24,0
2025,12,53,REGION XIII (CARAGA),21,0
2026,1,1,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),85,1
2026,1,1,CORDILLERA ADMINISTRATIVE REGION (CAR),91,0
2026,1,1,MIMAROPA REGION,182,4
2026,1,1,NATIONAL CAPITAL REGION (NCR),882,5
2026,1,1,NEGROS ISLAND REGION (NIR),99,1
2026,1,1,REGION I (ILOCOS REGION),182,0
2026,1,1,REGION II (CAGAYAN VALLEY),162,0
2026,1,1,REGION III (CENTRAL LUZON),1278,5
2026,1,1,REGION IV-A (CALABARZON),696,1
2026,1,1,REGION IX (ZAMBOANGA PENINSULA),155,0
2026,1,1,REGION V (BICOL REGION),48,0
2026,1,1,REGION VI (WESTERN VISAYAS),111,0
2026,1,1,REGION VII (CENTRAL VISAYAS),151,1
2026,1,1,REGION VIII (EASTERN VISAYAS),25,0
2026,1,1,REGION X (NORTHERN MINDANAO),79,0
2026,1,1,REGION XI (DAVAO REGION),205,1
2026,1,1,REGION XII (SOCCSKSARGEN),105,0
2026,1,1,REGION XIII (CARAGA),49,1
2026,1,2,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),90,1
2026,1,2,CORDILLERA ADMINISTRATIVE REGION (CAR),94,0
2026,1,2,MIMAROPA REGION,191,2
2026,1,2,NATIONAL CAPITAL REGION (NCR),830,5
2026,1,2,NEGROS ISLAND REGION (NIR),72,1
2026,1,2,REGION I (ILOCOS REGION),185,0
2026,1,2,REGION II (CAGAYAN VALLEY),122,0
2026,1,2,REGION III (CENTRAL LUZON),1255,9
2026,1,2,REGION IV-A (CALABARZON),702,2
2026,1,2,REGION IX (ZAMBOANGA PENINSULA),144,0
2026,1,2,REGION V (BICOL REGION),39,0
2026,1,2,REGION VI (WESTERN VISAYAS),98,0
2026,1,2,REGION VII (CENTRAL VISAYAS),165,1
2026,1,2,REGION VIII (EASTERN VISAYAS),15,0
2026,1,2,REGION X (NORTHERN MINDANAO),89,1
2026,1,2,REGION XI (DAVAO REGION),194,1
2026,1,2,REGION XII (SOCCSKSARGEN),71,0
2026,1,2,REGION XIII (CARAGA),41,0
2026,1,3,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),62,1
2026,1,3,CORDILLERA ADMINISTRATIVE REGION (CAR),83,0
2026,1,3,MIMAROPA REGION,182,0
2026,1,3,NATIONAL CAPITAL REGION (NCR),812,3
2026,1,3,NEGROS ISLAND REGION (NIR),72,0
2026,1,3,REGION I (ILOCOS REGION),193,0
2026,1,3,REGION II (CAGAYAN VALLEY),129,0
2026,1,3,REGION III (CENTRAL LUZON),1171,4
2026,1,3,REGION IV-A (CALABARZON),650,2
2026,1,3,REGION IX (ZAMBOANGA PENINSULA),161,0
2026,1,3,REGION V (BICOL REGION),41,0
2026,1,3,REGION VI (WESTERN VISAYAS),93,1
2026,1,3,REGION VII (CENTRAL VISAYAS),161,0
2026,1,3,REGION VIII (EASTERN VISAYAS),18,0
2026,1,3,REGION X (NORTHERN MINDANAO),91,1
2026,1,3,REGION XI (DAVAO REGION),154,0
2026,1,3,REGION XII (SOCCSKSARGEN),88,0
2026,1,3,REGION XIII (CARAGA),65,0
2026,1,4,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),73,0
2026,1,4,CORDILLERA ADMINISTRATIVE REGION (CAR),88,0
2026,1,4,MIMAROPA REGION,153,1
2026,1,4,NATIONAL CAPITAL REGION (NCR),682,2
2026,1,4,NEGROS ISLAND REGION (NIR),64,1
2026,1,4,REGION I (ILOCOS REGION),121,0
2026,1,4,REGION II (CAGAYAN VALLEY),112,0
2026,1,4,REGION III (CENTRAL LUZON),1016,3
2026,1,4,REGION IV-A (CALABARZON),469,0
2026,1,4,REGION IX (ZAMBOANGA PENINSULA),153,2
2026,1,4,REGION V (BICOL REGION),40,1
2026,1,4,REGION VI (WESTERN VISAYAS),89,1
2026,1,4,REGION VII (CENTRAL VISAYAS),141,2
2026,1,4,REGION VIII (EASTERN VISAYAS),25,0
2026,1,4,REGION X (NORTHERN MINDANAO),74,0
2026,1,4,REGION XI (DAVAO REGION),164,3
2026,1,4,REGION XII (SOCCSKSARGEN),106,0
2026,1,4,REGION XIII (CARAGA),37,1
2026,1,53,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),26,1
2026,1,53,CORDILLERA ADMINISTRATIVE REGION (CAR),49,0
2026,1,53,MIMAROPA REGION,68,1
2026,1,53,NATIONAL CAPITAL REGION (NCR),246,0
2026,1,53,NEGROS ISLAND REGION (NIR),39,0
2026,1,53,REGION I (ILOCOS REGION),83,0
2026,1,53,REGION II (CAGAYAN VALLEY),66,0
2026,1,53,REGION III (CENTRAL LUZON),594,4
2026,1,53,REGION IV-A (CALABARZON),252,2
2026,1,53,REGION IX (ZAMBOANGA PENINSULA),54,0
2026,1,53,REGION V (BICOL REGION),15,0
2026,1,53,REGION VI (WESTERN VISAYAS),41,0
2026,1,53,REGION VII (CENTRAL VISAYAS),48,0
2026,1,53,REGION VIII (EASTERN VISAYAS),4,0
2026,1,53,REGION X (NORTHERN MINDANAO),47,0
2026,1,53,REGION XI (DAVAO REGION),21,0
2026,1,53,REGION XII (SOCCSKSARGEN),46,0
2026,1,53,REGION XIII (CARAGA),21,0
2026,2,5,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),64,0
2026,2,5,CORDILLERA ADMINISTRATIVE REGION (CAR),105,0
2026,2,5,MIMAROPA REGION,143,1
2026,2,5,NATIONAL CAPITAL REGION (NCR),696,3
2026,2,5,NEGROS ISLAND REGION (NIR),51,0
2026,2,5,REGION I (ILOCOS REGION),125,0
2026,2,5,REGION II (CAGAYAN VALLEY),81,0
2026,2,5,REGION III (CENTRAL LUZON),883,3
2026,2,5,REGION IV-A (CALABARZON),512,4
2026,2,5,REGION IX (ZAMBOANGA PENINSULA),135,0
2026,2,5,REGION V (BICOL REGION),29,0
2026,2,5,REGION VI (WESTERN VISAYAS),89,0
2026,2,5,REGION VII (CENTRAL VISAYAS),124,0
2026,2,5,REGION VIII (EASTERN VISAYAS),32,0
2026,2,5,REGION X (NORTHERN MINDANAO),81,0
2026,2,5,REGION XI (DAVAO REGION),154,1
2026,2,5,REGION XII (SOCCSKSARGEN),78,0
2026,2,5,REGION XIII (CARAGA),59,0
2026,2,6,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),63,0
2026,2,6,CORDILLERA ADMINISTRATIVE REGION (CAR),112,0
2026,2,6,MIMAROPA REGION,142,1
2026,2,6,NATIONAL CAPITAL REGION (NCR),493,2
2026,2,6,NEGROS ISLAND REGION (NIR),80,0
2026,2,6,REGION I (ILOCOS REGION),111,0
2026,2,6,REGION II (CAGAYAN VALLEY),86,0
2026,2,6,REGION III (CENTRAL LUZON),705,1
2026,2,6,REGION IV-A (CALABARZON),387,2
2026,2,6,REGION IX (ZAMBOANGA PENINSULA),118,0
2026,2,6,REGION V (BICOL REGION),31,0
2026,2,6,REGION VI (WESTERN VISAYAS),84,0
2026,2,6,REGION VII (CENTRAL VISAYAS),136,0
2026,2,6,REGION VIII (EASTERN VISAYAS),24,0
2026,2,6,REGION X (NORTHERN MINDANAO),91,2
2026,2,6,REGION XI (DAVAO REGION),191,1
2026,2,6,REGION XII (SOCCSKSARGEN),43,0
2026,2,6,REGION XIII (CARAGA),48,1
2026,2,7,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),67,0
2026,2,7,CORDILLERA ADMINISTRATIVE REGION (CAR),88,0
2026,2,7,MIMAROPA REGION,148,0
2026,2,7,NATIONAL CAPITAL REGION (NCR),488,0
2026,2,7,NEGROS ISLAND REGION (NIR),75,1
2026,2,7,REGION I (ILOCOS REGION),96,0
2026,2,7,REGION II (CAGAYAN VALLEY),98,0
2026,2,7,REGION III (CENTRAL LUZON),705,3
2026,2,7,REGION IV-A (CALABARZON),385,2
2026,2,7,REGION IX (ZAMBOANGA PENINSULA),122,0
2026,2,7,REGION V (BICOL REGION),41,0
2026,2,7,REGION VI (WESTERN VISAYAS),85,1
2026,2,7,REGION VII (CENTRAL VISAYAS),146,1
2026,2,7,REGION VIII (EASTERN VISAYAS),22,0
2026,2,7,REGION X (NORTHERN MINDANAO),99,3
2026,2,7,REGION XI (DAVAO REGION),164,0
2026,2,7,REGION XII (SOCCSKSARGEN),53,0
2026,2,7,REGION XIII (CARAGA),61,1
2026,2,8,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),74,0
2026,2,8,CORDILLERA ADMINISTRATIVE REGION (CAR),90,0
2026,2,8,MIMAROPA REGION,131,2
2026,2,8,NATIONAL CAPITAL REGION (NCR),459,1
2026,2,8,NEGROS ISLAND REGION (NIR),74,0
2026,2,8,REGION I (ILOCOS REGION),92,0
2026,2,8,REGION II (CAGAYAN VALLEY),70,0
2026,2,8,REGION III (CENTRAL LUZON),608,3
2026,2,8,REGION IV-A (CALABARZON),341,2
2026,2,8,REGION IX (ZAMBOANGA PENINSULA),130,1
2026,2,8,REGION V (BICOL REGION),33,0
2026,2,8,REGION VI (WESTERN VISAYAS),88,0
2026,2,8,REGION VII (CENTRAL VISAYAS),176,3
2026,2,8,REGION VIII (EASTERN VISAYAS),31,0
2026,2,8,REGION X (NORTHERN MINDANAO),90,0
2026,2,8,REGION XI (DAVAO REGION),171,0
2026,2,8,REGION XII (SOCCSKSARGEN),47,1
2026,2,8,REGION XIII (CARAGA),55,0
2026,3,9,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),83,1
2026,3,9,CORDILLERA ADMINISTRATIVE REGION (CAR),70,0
2026,3,9,MIMAROPA REGION,132,1
2026,3,9,NATIONAL CAPITAL REGION (NCR),364,3
2026,3,9,NEGROS ISLAND REGION (NIR),88,0
2026,3,9,REGION I (ILOCOS REGION),108,0
2026,3,9,REGION II (CAGAYAN VALLEY),97,0
2026,3,9,REGION III (CENTRAL LUZON),591,1
2026,3,9,REGION IV-A (CALABARZON),323,4
2026,3,9,REGION IX (ZAMBOANGA PENINSULA),154,0
2026,3,9,REGION V (BICOL REGION),31,1
2026,3,9,REGION VI (WESTERN VISAYAS),88,1
2026,3,9,REGION VII (CENTRAL VISAYAS),178,3
2026,3,9,REGION VIII (EASTERN VISAYAS),18,0
2026,3,9,REGION X (NORTHERN MINDANAO),94,0
2026,3,9,REGION XI (DAVAO REGION),193,1
2026,3,9,REGION XII (SOCCSKSARGEN),64,0
2026,3,9,REGION XIII (CARAGA),52,0
2026,3,10,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),87,0
2026,3,10,CORDILLERA ADMINISTRATIVE REGION (CAR),76,0
2026,3,10,MIMAROPA REGION,114,1
2026,3,10,NATIONAL CAPITAL REGION (NCR),363,2
2026,3,10,NEGROS ISLAND REGION (NIR),85,2
2026,3,10,REGION I (ILOCOS REGION),107,0
2026,3,10,REGION II (CAGAYAN VALLEY),97,1
2026,3,10,REGION III (CENTRAL LUZON),503,1
2026,3,10,REGION IV-A (CALABARZON),303,6
2026,3,10,REGION IX (ZAMBOANGA PENINSULA),133,2
2026,3,10,REGION V (BICOL REGION),20,0
2026,3,10,REGION VI (WESTERN VISAYAS),93,0
2026,3,10,REGION VII (CENTRAL VISAYAS),157,1
2026,3,10,REGION VIII (EASTERN VISAYAS),21,0
2026,3,10,REGION X (NORTHERN MINDANAO),91,1
2026,3,10,REGION XI (DAVAO REGION),178,1
2026,3,10,REGION XII (SOCCSKSARGEN),59,2
2026,3,10,REGION XIII (CARAGA),50,0
2026,3,11,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),64,1
2026,3,11,CORDILLERA ADMINISTRATIVE REGION (CAR),55,1
2026,3,11,MIMAROPA REGION,118,0
2026,3,11,NATIONAL CAPITAL REGION (NCR),240,1
2026,3,11,NEGROS ISLAND REGION (NIR),48,1
2026,3,11,REGION I (ILOCOS REGION),94,1
2026,3,11,REGION II (CAGAYAN VALLEY),81,0
2026,3,11,REGION III (CENTRAL LUZON),383,0
2026,3,11,REGION IV-A (CALABARZON),247,1
2026,3,11,REGION IX (ZAMBOANGA PENINSULA),113,0
2026,3,11,REGION V (BICOL REGION),19,0
2026,3,11,REGION VI (WESTERN VISAYAS),72,1
2026,3,11,REGION VII (CENTRAL VISAYAS),166,0
2026,3,11,REGION VIII (EASTERN VISAYAS),17,0
2026,3,11,REGION X (NORTHERN MINDANAO),94,2
2026,3,11,REGION XI (DAVAO REGION),170,0
2026,3,11,REGION XII (SOCCSKSARGEN),55,0
2026,3,11,REGION XIII (CARAGA),48,0
2026,3,12,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),76,0
2026,3,12,CORDILLERA ADMINISTRATIVE REGION (CAR),61,0
2026,3,12,MIMAROPA REGION,84,2
2026,3,12,NATIONAL CAPITAL REGION (NCR),255,0
2026,3,12,NEGROS ISLAND REGION (NIR),61,0
2026,3,12,REGION I (ILOCOS REGION),62,1
2026,3,12,REGION II (CAGAYAN VALLEY),62,0
2026,3,12,REGION III (CENTRAL LUZON),325,1
2026,3,12,REGION IV-A (CALABARZON),259,1
2026,3,12,REGION IX (ZAMBOANGA PENINSULA),136,3
2026,3,12,REGION V (BICOL REGION),22,0
2026,3,12,REGION VI (WESTERN VISAYAS),87,1
2026,3,12,REGION VII (CENTRAL VISAYAS),160,2
2026,3,12,REGION VIII (EASTERN VISAYAS),26,0
2026,3,12,REGION X (NORTHERN MINDANAO),100,0
2026,3,12,REGION XI (DAVAO REGION),161,1
2026,3,12,REGION XII (SOCCSKSARGEN),111,2
2026,3,12,REGION XIII (CARAGA),48,0
2026,3,13,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),34,0
2026,3,13,CORDILLERA ADMINISTRATIVE REGION (CAR),31,0
2026,3,13,MIMAROPA REGION,34,0
2026,3,13,NATIONAL CAPITAL REGION (NCR),119,0
2026,3,13,NEGROS ISLAND REGION (NIR),23,0
2026,3,13,REGION I (ILOCOS REGION),31,0
2026,3,13,REGION II (CAGAYAN VALLEY),21,0
2026,3,13,REGION III (CENTRAL LUZON),135,0
2026,3,13,REGION IV-A (CALABARZON),107,0
2026,3,13,REGION IX (ZAMBOANGA PENINSULA),49,0
2026,3,13,REGION V (BICOL REGION),10,0
2026,3,13,REGION VI (WESTERN VISAYAS),29,0
2026,3,13,REGION VII (CENTRAL VISAYAS),42,1
2026,3,13,REGION VIII (EASTERN VISAYAS),7,0
2026,3,13,REGION X (NORTHERN MINDANAO),58,0
2026,3,13,REGION XI (DAVAO REGION),67,1
2026,3,13,REGION XII (SOCCSKSARGEN),44,1
2026,3,13,REGION XIII (CARAGA),18,0
2026,4,13,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),50,0
2026,4,13,CORDILLERA ADMINISTRATIVE REGION (CAR),26,0
2026,4,13,MIMAROPA REGION,45,0
2026,4,13,NATIONAL CAPITAL REGION (NCR),150,0
2026,4,13,NEGROS ISLAND REGION (NIR),28,0
2026,4,13,REGION I (ILOCOS REGION),34,0
2026,4,13,REGION II (CAGAYAN VALLEY),41,0
2026,4,13,REGION III (CENTRAL LUZON),222,0
2026,4,13,REGION IV-A (CALABARZON),139,0
2026,4,13,REGION IX (ZAMBOANGA PENINSULA),69,0
2026,4,13,REGION V (BICOL REGION),18,0
2026,4,13,REGION VI (WESTERN VISAYAS),41,0
2026,4,13,REGION VII (CENTRAL VISAYAS),71,1
2026,4,13,REGION VIII (EASTERN VISAYAS),15,0
2026,4,13,REGION X (NORTHERN MINDANAO),60,0
2026,4,13,REGION XI (DAVAO REGION),76,0
2026,4,13,REGION XII (SOCCSKSARGEN),78,1
2026,4,13,REGION XIII (CARAGA),35,0
2026,4,14,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),82,0
2026,4,14,CORDILLERA ADMINISTRATIVE REGION (CAR),54,0
2026,4,14,MIMAROPA REGION,92,0
2026,4,14,NATIONAL CAPITAL REGION (NCR),204,2
2026,4,14,NEGROS ISLAND REGION (NIR),45,0
2026,4,14,REGION I (ILOCOS REGION),68,0
2026,4,14,REGION II (CAGAYAN VALLEY),74,0
2026,4,14,REGION III (CENTRAL LUZON),294,2
2026,4,14,REGION IV-A (CALABARZON),226,0
2026,4,14,REGION IX (ZAMBOANGA PENINSULA),116,2
2026,4,14,REGION V (BICOL REGION),30,2
2026,4,14,REGION VI (WESTERN VISAYAS),80,1
2026,4,14,REGION VII (CENTRAL VISAYAS),125,0
2026,4,14,REGION VIII (EASTERN VISAYAS),29,0
2026,4,14,REGION X (NORTHERN MINDANAO),98,0
2026,4,14,REGION XI (DAVAO REGION),166,0
